movie_id,title,genres,year
91653,We Bought a Zoo (2011),Comedy|Drama,2011
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,2011
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,2011
91664,Picture Me: A Model's Diary (2009),Documentary,2009
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,2011
91673,Albert Nobbs (2011),Drama,2011
91681,"Julia's Eyes (Ojos de Julia, Los) (2010)",Horror|Thriller,2010
91683,Metrobranding (2010),Documentary,2010
91688,Salvation Boulevard (2011),Comedy|Thriller,2011
91690,Friends with Kids (2011),Comedy,2011
91694,Intruders (2011),Horror|Thriller,2011
91707,In the Land of Blood and Honey (2011),Drama|Romance|War,2011
91741,Peas at 5:30 (Erbsen auf halb 6) (2004),Comedy|Drama|Romance,2004
91743,Today's Special (2009),Comedy,2009
91745,Brutal Beauty: Tales of the Rose City Rollers (2010),Documentary,2010
91749,Sophie's Revenge (Fei chang wan mei) (2009),Comedy|Romance,2009
91755,Reagan (2011),Documentary,2011
91757,Santa Buddies (2009),Adventure|Children,2009
91762,"Last Lions, The (2011)",Documentary,2011
91782,Territories (2010) ,Crime|Horror,2010
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,2011
91786,Professor Layton and the Eternal Diva (Eiga Reiton-kyôju to eien no utahime) (2009),Action|Adventure|Animation|Mystery|Sci-Fi,2009
91789,Bringing Up Bobby (2011),Comedy,2011
91793,"Painting Sellers, The (Taulukauppiaat) (2010)",Drama,2010
91795,Hans (Kukkulan kuningas) (2009) ,Crime|Drama,2009
91805,Ladies vs. Ricky Bahl (2011),Comedy|Drama,2011
91808,Pariah (2011),Drama,2011
91823,Kung Fu Panda Holiday Special (2010),Animation|Children|Comedy,2010
91826,Tanner Hall (2009),Drama,2009
91829,Newlyweds (2011),Drama,2011
91831,"Devil Inside, The (2012)",Horror|Thriller,2012
91834,Born to Race (2011),Action,2011
91840,Roadie (2011),Comedy|Drama,2011
91842,Contraband (2012),Action|Crime|Drama|Thriller,2012
91844,Chak De India! (2007),Drama,2007
91866,Beneath the Darkness (2011),Thriller,2011
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,2011
91873,Joyful Noise (2012),Comedy|Musical,2012
91880,My Best Enemy (Mi mejor enemigo) (2005),Drama|War,2005
91882,To Die Like a Man (Morrer Como Um Homem) (2009),Drama|Fantasy|Musical,2009
91886,Dolphin Tale (2011),Children|Drama,2011
91888,Chico & Rita (2010),Animation|Musical|Romance,2010
91890,"Iron Lady, The (2011)",Drama,2011
91894,Happy Tears (2009),Comedy|Drama,2009
91896,"Golden Boys, The (2008)",Comedy|Romance,2008
91902,Elena (2011),Drama,2011
91904,"House Built on Water, A (Khanei ruye ab) (2003)",Thriller,2003
91906,Aurora (2010),Drama,2010
91908,Psyhi vathia (a.k.a. Deep Soul) (2009),Drama|War,2009
91911,"Conquest, The (La conquête) (2011)",Drama,2011
91914,Mad Bastards (2010),Drama,2010
91927,"End of the Line, The (2009)",Documentary,2009
91929,Nostalgia for the Light (Nostalgia de la luz) (2010),Documentary|Drama,2010
91933,Top Floor Left Wing (Dernier étage gauche gauche) (2010),Action|Comedy|Drama,2010
91935,Albatross (2011),Drama,2011
91937,Loosies (2012),Comedy|Drama|Romance,2012
91947,"Revenant, The (2009)",Comedy|Horror,2009
91952,"Mill and the Cross, The (2011)",Drama,2011
91957,Cat Run (2011),Action|Comedy,2011
91970,The Man Next Door (2009),Comedy|Drama,2009
91972,"Divide, The (2011)",Thriller,2011
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,2012
91976,"Grey, The (2012)",Action|Drama,2012
91978,Man on a Ledge (2012),Crime|Thriller,2012
91981,Sacrifice (Zhao shi gu er) (2010),Drama,2010
91983,"Hustlers, The (Veijarit) (2010)",Comedy|Drama,2010
91987,"Pruitt-Igoe Myth, The (2011)",Documentary|Drama,2011
91997,"Garden of Eden, The (2008)",Drama,2008
92004,Chill Out! (Descongélate!) (2003),Comedy|Drama,2003
92006,White Irish Drinkers (2010),Drama,2010
92008,Haywire (2011),Action|Thriller,2011
92010,Case départ (2011),Comedy,2011
92046,Contact High (2009),Comedy,2009
92048,"Whistleblower, The (2010)",Drama|Thriller,2010
92058,"Human Centipede II (Full Sequence), The (2011)",Horror,2011
92083,Zen (2009),Drama,2009
92094,Einstein and Eddington (2008),Drama,2008
92096,14 Blades (Jin yi wei) (2010),Action|Drama,2010
92099,"Locals, The (2003)",Horror|Thriller,2003
92106,My Future Boyfriend (2011),Comedy|Romance|Sci-Fi,2011
92120,Good Bye (Bé omid é didar) (2011),Drama,2011
92122,"Loneliest Planet, The (2011)",Thriller,2011
92126,Policeman (Ha-shoter) (2011),Drama,2011
92128,Disorder (2009),Documentary,2009
92152,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy,2011
92154,Faust (2011),Drama,2011
92156,Post Mortem (2010),Drama,2010
92161,Viva (2007),Comedy|Drama|Musical,2007
92163,Fados (2007),Documentary|Musical,2007
92165,Go Get Some Rosemary (Daddy Longlegs) (2009),Comedy|Drama,2009
92169,Stanley Kubrick's Boxes (2008),Documentary,2008
92178,Can Go Through Skin (Kan door huid heen) (2009),Drama,2009
92180,Morgen (2010),Drama,2010
92182,"What's Up, Scarlet? (2005)",Comedy|Romance,2005
92186,Three Wise Men (Kolme viisasta miestä) (2008),Drama,2008
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,2011
92196,Crazy Horse (2011),Documentary,2011
92198,Seeking Justice (2011),Action|Drama|Thriller,2011
92206,Hostel: Part III (2011) ,Horror|Thriller,2011
92208,Wyvern (2009),Horror|Sci-Fi|Thriller,2009
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi,2010
92214,"Poseidon Adventure, The (2005) ",Action|Adventure|Drama,2005
92222,Broken Trail (2006),Action|Adventure|Crime|Drama|Western,2006
92234,Red Tails (2012),Action|Adventure|Drama|War,2012
92236,In Darkness (2011),Drama,2011
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,2011
92250,"Scenesters, The (2009)",Comedy|Crime|Mystery,2009
92252,Thunder Soul (2010),Documentary,2010
92255,"Nun, The (La monja) (2005) ",Horror|Thriller,2005
92257,Vlad (2003),Horror|Thriller,2003
92259,Intouchables (2011),Comedy|Drama,2011
92262,Declaration of War (La Guerre est Déclarée) (2011),Drama,2011
92264,One for the Money (2012),Action|Comedy|Crime,2012
92270,Becoming Chaz (2011),Documentary,2011
92307,W.E. (2011),Drama|Romance,2011
92309,"Innkeepers, The (2011)",Horror|Thriller,2011
92314,Varasto (2011),Comedy|Drama,2011
92325,Dog Tags (2008),Drama|Romance,2008
92335,Big Miracle (2012),Drama|Romance,2012
92341,Collision Earth (2011),Action|Sci-Fi,2011
92352,Reel Injun (2009),Documentary,2009
92357,Cameraman: The Life and Work of Jack Cardiff (2010),Documentary,2010
92371,Yolki (2010),Comedy,2010
92374,Yolki 2 (2011),Comedy,2011
92376,This Time Around (2003),Comedy|Romance,2003
92378,Enid (2009),Drama,2009
92391,Grave Encounters (2011),Horror,2011
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),Action|Crime|Mystery,2010
92412,Forever Yours (Ikuisesti sinun) (2011),Documentary,2011
92420,Chronicle (2012),Action|Sci-Fi|Thriller,2012
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,2012
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy,2011
92437,Toast (2010),Comedy|Drama,2010
92439,"Art of Getting By, The (2011)",Drama|Romance,2011
92441,"Human Resources Manager, The (2010)",Drama,2010
92448,Bucky Larson: Born to Be a Star (2011),Comedy,2011
92453,"Moine, Le (Monk, The) (2011)",Drama|Mystery|Thriller,2011
92455,Can Mr. Smith Get to Washington Anymore? (2006),Documentary,2006
92461,"Canyon, The (2009)",Thriller,2009
92475,All Watched Over by Machines of Loving Grace (2011),Documentary,2011
92477,Yes: 9012 Live (1985),Documentary|Musical,9012
92481,Third Star (2010),Comedy|Drama,2010
92483,Living Proof (2008),Drama,2008
92494,Dylan Moran: Monster (2004),Comedy|Documentary,2004
92496,"Dylan Moran: Like, Totally (2006)",Comedy,2006
92498,Dylan Moran Live: What It Is (2009),Comedy,2009
92500,"Dylan Moran: Yeah, Yeah (2011)",Comedy,2011
92507,Safe House (2012),Action|Crime|Mystery|Thriller,2012
92509,"Vow, The (2012)",Drama|Romance,2012
92511,Swamp Shark (2011),Sci-Fi,2011
92533,My Boy Jack (2007),Drama|War,2007
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,2011
92600,"As Luck Would Have It (Chispa de la vida, La) (2011)",Drama,2011
92613,Holding Trevor (2007),Drama|Romance,2007
92635,At Home by Myself... with You (2009),Comedy|Romance,2009
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,2011
92652,Windfall (2010),Documentary,2010
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,2012
92672,Casey Jones (2011),Action|Adventure|Fantasy,2011
92674,Janie Jones (2010),Drama|Musical,2010
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,2012
92685,Valerie (2006),Drama,2006
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,2011
92696,"Shrine, The (2010)",Horror,2010
92698,Israeli Intelligence (Hamosad Hasagur) (2007),Action|Comedy,2007
92702,Johnny Cash at Folsom Prison (2008),Documentary,2008
92706,Fake (2010) ,Crime|Mystery|Thriller,2010
92715,The Artist (2008),Comedy|Drama,2008
92719,Tim and Eric's Billion Dollar Movie (2012),Comedy,2012
92738,Beautiful Kate (2009),Drama|Mystery,2009
92740,Chapiteau-show (Shapito-shou) (2011),Adventure|Comedy,2011
92749,"Sommer der Gaukler, Der (2011)",Comedy,2011
92751,Kokowääh (2011),Comedy,2011
92758,When Love Is Not Enough: The Lois Wilson Story (2010),Drama,2010
92768,Sixpack (Pussikaljaelokuva) (2011),Comedy|Drama,2011
92781,"City Dark, The (2011)",Documentary,2011
92783,Latin Music USA (2009),Documentary|Musical,2009
92787,OKA! (2011),Drama,2011
92789,Bombay Beach (2011),Documentary|Drama|Musical,2011
92804,Bodyguards and Assassins (2009),Action|Drama,2009
92817,"Sorcerer and the White Snake, The (Bai she chuan shuo) (2011)",Action|Fantasy|Romance,2011
92819,"Flying Swords of Dragon Gate, The (Long men fei jia) (2011)",Action|Adventure|IMAX,2011
92829,Smokin' Aces 2: Assassins' Ball (2010),Action,2010
92836,Knuckle (2011) ,Documentary,2011
92841,Winter in Wartime (Oorlogswinter) (2008),Drama|War,2008
92852,Ricky Rapper and the Bicycle Thief (Risto Räppääjä ja polkupyörävaras) (2009),Children|Comedy|Musical,2009
92867,"Truth About Love, The (2005)",Comedy|Romance,2005
92872,Plans for Tomorrow (Planes para mañana) (2010),Drama,2010
92885,"Septième juré, Le (2008)",Crime|Drama,2008
92904,We Were Here (2011),Documentary,2011
92920,"Hunter, The (2011)",Drama,2011
92923,"Dead, The (2010)",Horror,2010
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,2012
92944,"Monster in Paris, A (Un monstre à Paris) (2011)",Adventure|Animation|Children,2011
92951,Dos (2011),Drama|Fantasy|Romance,2011
92954,Prayers for Bobby (2009),Drama,2009
92963,Bustin' Down the Door (2009),Documentary,2009
92966,Love Wrecked (2005),Comedy|Romance,2005
92968,"World according to Ion B., The (Lumea vazuta de Ion B) (2009)",Documentary,2009
93006,"Very Potter Musical, A (2009)",Comedy|Musical,2009
93008,"Very Potter Sequel, A (2010)",Comedy|Musical,2010
93014,Perifery (Härmä) (2012),Drama,2012
93022,Miss Nobody (2010),Comedy|Crime,2010
93024,Retreat (2011),Thriller,2011
93029,Guy and Madeline on a Park Bench (2009),Drama|Musical,2009
93061,October Baby (2011),Drama,2011
93063,Khodorkovsky (2011),Documentary|Drama,2011
93070,Ursul (2011),Comedy|Drama,2011
93083,Live Music (2009),Animation,2009
93126,Bag of Bones (2011),Horror,2011
93128,"Mozart's Sister (Nannerl, la soeur de Mozart) (2011)",Drama|Romance,2011
93132,Seven Days in Utopia (2011),Drama,2011
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy,2010
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror,2010
93142,Wrong Turn 4 (2011),Action|Horror|Thriller,2011
93164,Sleep Tight (Mientras duermes) (2011),Horror|Thriller,2011
93172,Arena (2011),Action|Thriller,2011
93185,Poppy Shakespeare (2008),Drama,2008
93193,Red Hill (2010),Crime|Thriller|Western,2010
93210,"Life of Another, The (La vie d'une autre) (2012)",Comedy|Drama|Mystery,2012
93212,"Cat in Paris, A (Une vie de chat) (2010)",Animation|Crime|Mystery,2010
93240,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha) (2011),Animation|Drama|Fantasy,2011
93242,Gone (2012),Drama|Thriller,2012
93265,Courageous (2011),Drama,2011
93267,Flywheel (2003),Drama,2003
93270,Project X (2012),Comedy,2012
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,2012
93279,Darling (2007),Drama,2007
93287,"Big Year, The (2011)",Comedy,2011
93297,Act of Valor (2012),Action|Thriller|War,2012
93324,Undefeated (2011),Documentary,2011
93326,This Means War (2012),Action|Comedy|Romance,2012
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,2012
93365,Canned Dreams (Säilöttyjä unelmia) (2012),Documentary,2012
93376,When We Leave (Die Fremde) (2010),Drama,2010
93379,Genius Within: The Inner Life of Glenn Gould (2009),Documentary,2009
93391,10 Mountains 10 Years (2010),Documentary,2010
93393,Great Directors (2009),Documentary,2009
93404,Queen: Days of Our Lives (2011),Documentary,2011
93420,"Art of Flight, The (2011)",Adventure|Documentary,2011
93422,Starbuck (2011),Comedy,2011
93432,Forks Over Knives (2011),Documentary,2011
93439,Skies Above the Landscape (Nebo iznad krajolika) (2006),Comedy,2006
93441,United Red Army (Jitsuroku Rengo Sekigun: Asama sanso e no michi) (2007),Drama,2007
93443,Goon (2011),Comedy|Drama,2011
93450,Blind Pig Who Wants to Fly (Babi buta yang ingin terbang) (2008),Drama,2008
93457,"Hidden Face, The (La cara oculta) (2011)",Thriller,2011
93459,In Gold We Trust (600 kilos d'or pur) (2010),Adventure,2010
93467,Listen to Your Heart (2010),Drama|Musical|Romance,2010
93473,Pale Cocoon (Peiru Kokun) (2006),Animation|Sci-Fi,2006
93475,"Awakening, The (2011)",Horror|Thriller,2011
93479,"Round Up, The (La Rafle) (2010)",Drama|War,2010
93481,Miral (2010),Drama,2010
93484,Princess of Mars (2009),Sci-Fi|Thriller|War,2009
93492,Like Water (2011),Documentary,2011
93496,Cencoroll (2009),Action|Animation|Sci-Fi,2009
93498,Game Change (2012),Drama,2012
93502,"Ledge, The (2011)",Drama|Thriller,2011
93504,Bestseller (Be-seu-teu-sel-leo) (2010),Horror|Mystery|Thriller,2010
93510,21 Jump Street (2012),Action|Comedy|Crime,2012
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,2012
93516,Blackballed: The Bobby Dukes Story (2004),Comedy,2004
93529,Submission (Underkastelsen) (2010),Documentary,2010
93550,Yes Or No (2010),Comedy|Drama|Romance,2010
93552,Blind (Beul-la-in-deu) (2011),Drama|Horror|Thriller,2011
93563,Lockout (2012),Action|Sci-Fi|Thriller,2012
93568,Punksters & Youngsters (Punk - Tauti joka ei tapa) (2008),Documentary,2008
93570,Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),Crime|Drama|Horror,2010
93572,Lucky (2011),Comedy|Crime|Romance,2011
93574,Resurrect Dead: The Mystery of the Toynbee Tiles (2011),Documentary|Mystery,2011
93578,"Lonely Place to Die, A (2011)",Adventure|Crime|Thriller,2011
93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,2011
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,2010
93618,Zero Bridge (2008),Drama,2008
93621,"Bleeding, The (2009)",Action|Horror,2009
93628,Family Meeting (2007),Documentary|Musical,2007
93641,Wreckers (2011),Drama,2011
93649,Fat Head (2009),Documentary,2009
93656,Last Exit (2003),Crime|Drama|Thriller,2003
93659,Verbo (2011),Adventure|Fantasy,2011
93665,"Frankenstein Syndrome, The (2010)",Horror|Sci-Fi,2010
93667,"Thousand Months, A (Mille mois) (2003)",Drama,2003
93676,Women Art Revolution (2010),Documentary,2010
93693,Casa de mi Padre (2012),Comedy,2012
93700,Corman's World: Exploits of a Hollywood Rebel (2011),Documentary,2011
93707,Prom Queen: The Marc Hall Story (2004),Comedy|Drama,2004
93717,Listy do M. (2011),Comedy|Romance,2011
93719,Dragon Age: Redemption (2011),Action|Adventure|Fantasy,2011
93721,Jiro Dreams of Sushi (2011),Documentary,2011
93723,Damsels in Distress (2011),Comedy|Romance,2011
93729,Pageant (2008),Documentary,2008
93733,White Night Wedding (Brúðguminn) (2008),Drama,2008
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,2011
93748,Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban) (2009),Action|Animation|Crime|Sci-Fi|Thriller,2009
93750,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010),Animation|Crime|Mystery|Sci-Fi|Thriller,2010
93752,Saving Face (2012),Documentary|Drama,2012
93764,Meeting Evil (2012),Crime|Drama|Mystery|Thriller,2012
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,2012
93768,Bending the Rules (2012),Action|Drama,2012
93782,Paan Singh Tomar (2010),Crime,2010
93790,Detachment (2011),Drama,2011
93801,Answers to Nothing (2011),Drama|Mystery,2011
93803,4:44 Last Day on Earth (2011),Drama|Fantasy|Sci-Fi,2011
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,2012
93819,Absentia (2011),Horror,2011
93821,There's Something Wrong with Aunt Diane (2011),Documentary,2011
93831,American Reunion (American Pie 4) (2012),Comedy,2012
93834,Ticked-Off Trannies with Knives (2010),Action|Comedy|Crime|Horror|Thriller,2010
93838,The Raid: Redemption (2011),Action|Crime,2011
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,2012
93842,Delicacy (La délicatesse) (2011),Comedy|Romance,2011
93855,God Bless America (2011),Comedy|Drama,2011
93859,"Desert of Forbidden Art, The (2010)",Adventure|Documentary|Drama|War,2010
93861,"Wayshower, The (2011)",Drama,2011
93885,Osmosis (Osmose) (2003),Comedy|Drama|Romance,2003
93892,Romantics Anonymous (Les émotifs anonymes) (2010),Comedy|Romance,2010
93894,"Unknown Woman, The (Tuntematon emäntä) (2011)",Documentary,2011
93900,Popatopolis (2009),Documentary,2009
93909,Yumurta (Egg) (2007),Drama,2007
93911,Village People Radio Show (Apa khabar orang kampung) (2007),Documentary,2007
93914,Das Lied in mir (2010),Drama,2010
93921,Housefull 2 (2012),Comedy|Romance,2012
93923,Agent Vinod (2012),Action,2012
93928,After... (2006),Horror|Thriller,2006
93933,Footnote (Hearat Shulayim) (2011),Drama,2011
93939,Café de Flore (2011),Drama,2011
93946,L!fe Happens (2012),Comedy,2012
93948,Midnight Movie (2008),Horror|Thriller,2008
93952,"Silent House, The (La casa muda) (2010)",Horror|Thriller,2010
93954,Silent House (2011),Horror|Thriller,2011
93980,"Three Stooges, The (2012)",Comedy,2012
93982,"Raven, The (2012)",Mystery|Thriller,2012
93988,North & South (2004),Drama|Romance,2004
94005,"Ballad of Nessie, The (2011)",Animation|Children,2011
94011,"Big Bang, The (2011)",Action|Thriller,2011
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,2012
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,2012
94022,Notre jour viendra (2010),Drama,2010
94024,Louis Theroux: The Most Hated Family in America in Crisis (2011),Documentary,2011
94041,Appropriate Adult (2011),Drama,2011
94044,Terraferma (2011),Drama,2011
94068,Goodbye First Love (2011),Drama|Romance,2011
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,2011
94074,Rush: Beyond the Lighted Stage (2010),Documentary|Musical,2010
94076,Position Among The Stars (Stand van de Sterren) (2010),Documentary,2010
94101,Crime After Crime (2011),Documentary,2011
94103,Black Pond (2011),Comedy|Drama,2011
94107,18 Years Later (Diciotto anni dopo) (2010),Comedy|Drama,2010
94109,King of Devil's Island (Kongen av Bastøy) (2010) ,Action|Drama,2010
94112,Twelve (2010),Crime|Drama|Thriller,2010
94114,Sharpay's Fabulous Adventure (2011),Children|Comedy,2011
94120,"Cartoonist: Jeff Smith, BONE and the Changing Face of Comics, The (2009)",Documentary,2009
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,2011
94126,Bullhead (Rundskop) (2011),Crime|Drama,2011
94130,Bully (2011),Documentary,2011
94133,"Hammer, The (2010)",Drama,2010
94150,Hysteria (2011),Comedy|Romance,2011
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,2010
94184,"Bleeding House, The (2011)",Drama|Horror|Mystery|Thriller,2011
94188,Crazy Sexy Cancer (2007),Documentary,2007
94190,Aakrosh (2010),Action|Drama|Thriller,2010
94192,Devil's Diary (2007),Drama|Horror|Mystery,2007
94218,Super Demetrios (2012),Adventure|Comedy|Sci-Fi,2012
94220,Naked Ambition: An R Rated Look at an X Rated Industry (2009) ,Documentary,2009
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,2012
94278,Muzi v nadeji (2011),Comedy|Drama|Romance,2011
94280,Spud (2010),Comedy,2010
94299,Elsewhere (2009),Crime|Drama|Thriller,2009
94301,"Marc Pease Experience, The (2009)",Comedy|Drama|Musical,2009
94310,In the Hands of the Gods (2007),Documentary,2007
94312,"Catechism Cataclysm, The (2011)",Comedy,2011
94314,"Devil's Rock, The (2011)",Horror|Thriller|War,2011
94323,Think Like a Man (2012),Comedy,2012
94325,"Lucky One, The (2012)",Drama,2012
94327,Diverted (2009),Drama,2009
94341,Chosin (2010) ,Documentary|War,2010
94352,Bride Flight (2008),Drama,2008
94401,If a Tree Falls: A Story of the Earth Liberation Front (2011),Documentary,2011
94403,"Greening of Whitney Brown, The (2011)",Adventure,2011
94405,Safe (2012),Action|Crime|Thriller,2012
94410,Hamlet (2009),Drama,2009
94412,"Fairy, The (La fée) (2011) ",Comedy|Drama,2011
94421,Fruitcake (2003),Comedy,2003
94429,"Swell Season, The (2011)",Documentary|Romance,2011
94435,"Over-Eater, The (L'outremangeur) (2003)",Crime|Drama,2003
94439,Jumping the Broom (2011),Comedy,2011
94444,Feast III: The Happy Finish (2009),Action|Comedy|Horror,2009
94469,Red Dog (2011),Comedy|Drama|Romance,2011
94471,Any Questions for Ben? (2012),Comedy|Drama,2012
94475,Amu (2005),Drama,2005
94478,Dark Shadows (2012),Comedy|Horror|IMAX,2012
94480,The Scorpion King: Rise of a Warrior (2008),Action|Adventure|Fantasy,2008
94482,Big Boys Gone Bananas!* (2011),Documentary,2011
94486,Ciao Bella (2007),Comedy|Drama|Romance,2007
94491,Daylight (2010),Horror|Thriller,2010
94494,96 Minutes (2011) ,Drama|Thriller,2011
94496,Columbus Circle (2012),Crime|Mystery|Thriller,2012
94503,"Decoy Bride, The (2011)",Comedy|Romance,2011
94537,Angels Crest (2011),Drama,2011
94539,Viva Riva! (2010),Drama,2010
94542,"Forgiveness of Blood, The (Falja e gjakut) (2011)",Drama,2011
94545,Among Wolves (Entrelobos) (2010),Drama,2010
94556,Citizen Gangster (2011) ,Crime|Drama,2011
94558,Beyond the Black Rainbow (2010),Mystery|Sci-Fi,2010
94573,"Last Play at Shea, The (2010)",Documentary|Musical,2010
94647,"Poker Club, The (2008)",Crime|Drama|Thriller,2008
94649,"Clown, The (2011)",Comedy|Drama,2011
94653,Creature (2011),Horror,2011
94655,Thawing Out (La fonte des neiges) (2009) ,Comedy|Drama,2009
94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,2009
94663,Vicky Donor (2012),Comedy|Romance,2012
94668,Extraordinary Stories (Historias extraordinarias) (2008),Drama|Mystery,2008
94672,Across the Line: The Exodus of Charlie Wright (2010),Crime|Drama,2010
94675,Three Steps Above Heaven (2010),Drama|Romance,2010
94677,"Dictator, The (2012)",Comedy,2012
94679,Thrive (2011),Documentary,2011
94681,Boys Love (2006),Drama|Romance,2006
94729,Beyond All Boundaries (2009),Documentary|War,2009
94733,Keyhole (2011),Drama|Mystery,2011
94735,Walking with Monsters (2005),Documentary,2005
94739,"Island President, The (2011)",Documentary,2011
94746,"Largo Winch (Heir Apparent: Largo Winch, The) (2008)",Adventure|Thriller,2008
94748,"Mighty Macs, The (2009)",Drama,2009
94752,Gifted Hands: The Ben Carson Story (2009),Drama,2009
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,2012
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,2012
94786,Pine Flat (2006),Drama,2006
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,2011
94803,Night of the Demons (2009),Horror,2009
94806,"Secrets of Jonathan Sperry, The (2008)",Drama,2008
94808,Someone Like You (Unnaipol Oruvan) (2009),Crime|Drama,2009
94810,Eva (2011),Drama|Fantasy|Sci-Fi,2011
94813,Chernobyl Diaries (2012),Horror,2012
94815,Chicken with Plums (Poulet aux prunes) (2011),Drama,2011
94817,Escuela de seducción (2004),Comedy,2004
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,2012
94835,"Vie meilleure, Une (Better Life, A) (2011)",Drama,2011
94837,Hemingway & Gellhorn (2012),Drama|Romance|War,2012
94839,"Fish Child, The (El niño pez) (2009)",Drama|Romance|Thriller,2009
94841,Hick (2011),Drama|Romance,2011
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,2012
94867,"Pact, The (2012)",Horror|Mystery|Thriller,2012
94891,Phyllis and Harold (2008),Documentary,2008
94893,Letters to God (2010),Children|Drama,2010
94896,Bernie (2011),Comedy|Crime|Drama,2011
94900,Desi Boyz (2011),Comedy|Drama,2011
94919,Inhale (2010),Drama|Thriller,2010
94928,Just Friends? (2010),Romance,2010
94931,Take This Waltz (2011),Drama|Romance,2011
94933,Berlin 36 (2011),Drama,2011
94939,Sound of Noise (2010),Comedy|Crime|Musical,2010
94949,Boy Meets Boy (2008),Romance,2008
94953,Wanderlust (2012),Comedy,2012
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,2012
94965,There Be Dragons (2011),Drama|War,2011
94967,Texas Killing Fields (2011),Crime|Drama|Thriller,2011
94969,Kahaani (2012),Crime|Drama|Thriller,2012
94974,Superman vs. The Elite (2012),Action|Animation,2012
94978,I Wish (Kiseki) (2011),Children|Drama,2011
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,2012
94987,Suicide Manual (Jisatsu manyaru) (2003),Horror|Mystery|Thriller,2003
94989,"Keeper, The (2009)",Action|Crime|Thriller,2009
94998,5 Days of War (2011),Action|Drama|War,2011
95000,"Life, Above All (2010)",Drama,2010
95002,Contagion / Bio Slime (2010),Horror,2010
95004,Superman/Doomsday (2007) ,Action|Animation,2007
95010,"Lake, A (Un lac) (2008)",Drama,2008
95012,Tracy Morgan: Black and Blue (2010),Comedy,2010
95014,"Importance of Tying Your Own Shoes, The (Hur många lingon finns det i världen?) (2011)",Drama,2011
95026,Exporting Raymond (2010),Comedy|Documentary,2010
95032,Vares: The Kiss of Evil (Vares - Pahan suudelma) (2011),Action|Crime|Film-Noir,2011
95034,"Few Best Men, A (2011)",Comedy,2011
95036,Late Bloomers (2011),Drama,2011
95058,Cosmopolis  (2012),Drama,2012
